CN,SCH_HBDISCIPLINED_SEX_TR_M,Students disciplined for bullying or harassment on the basis of sex: Two or More Races Male,,
CO,SCH_HBDISCIPLINED_SEX_TR_F,Students disciplined for bullying or harassment on the basis of sex: Two or More Races Female,,
CP,TOT_HBDISCIPLINED_SEX_M,Students disciplined for bullying or harassment on the basis of sex: Calculated Male Total,,
CQ,TOT_HBDISCIPLINED_SEX_F,Students disciplined for bullying or harassment on the basis of sex: Calculated Female Total,,
CR,SCH_HBDISCIPLINED_SEX_LEP_M,Students disciplined for bullying or harassment on the basis of sex: LEP Male,,
CS,SCH_HBDISCIPLINED_SEX_LEP_F,Students disciplined for bullying or harassment on the basis of sex: LEP Female,,
CT,SCH_HBDISCIPLINED_SEX_IDEA_M,Students disciplined for bullying or harassment on the basis of sex: IDEA Male,,
CU,SCH_HBDISCIPLINED_SEX_IDEA_F,Students disciplined for bullying or harassment on the basis of sex: IDEA Female,,
CV,SCH_HBDISCIPLINED_SEX_504_M,Students disciplined for bullying or harassment on the basis of sex: Section 504 Only Male,,
CW,SCH_HBDISCIPLINED_SEX_504_F,Students disciplined for bullying or harassment on the basis of sex: Section 504 Only Female,,
CX,SCH_HBDISCIPLINED_RAC_HI_M,"Students disciplined for bullying or harassment on the basis of race,color or national origin: Hispanic Male",,
CY,SCH_HBDISCIPLINED_RAC_HI_F,"Students disciplined for bullying or harassment on the basis of race,color or national origin: Hispanic Female",,
CZ,SCH_HBDISCIPLINED_RAC_AM_M,"Students disciplined for bullying or harassment on the basis of race,color or national origin: American Indian/Alaska Native Male",,
DA,SCH_HBDISCIPLINED_RAC_AM_F,"Students disciplined for bullying or harassment on the basis of race,color or national origin: American Indian/Alaska Native Female",,
DB,SCH_HBDISCIPLINED_RAC_AS_M,"Students disciplined for bullying or harassment on the basis of race,color or national origin: Asian Male",,
DC,SCH_HBDISCIPLINED_RAC_AS_F,"Students disciplined for bullying or harassment on the basis of race,color or national origin: Asian Female",,
DD,SCH_HBDISCIPLINED_RAC_HP_M,"Students disciplined for bullying or harassment on the basis of race,color or national origin: Native Hawaiian/Pacific Islander Male",,
DE,SCH_HBDISCIPLINED_RAC_HP_F,"Students disciplined for bullying or harassment on the basis of race,color or national origin: Native Hawaiian/Pacific Islander Female",,
DF,SCH_HBDISCIPLINED_RAC_BL_M,"Students disciplined for bullying or harassment on the basis of race,color or national origin: Black Male",,
DG,SCH_HBDISCIPLINED_RAC_BL_F,"Students disciplined for bullying or harassment on the basis of race,color or national origin: Black Female",,
DH,SCH_HBDISCIPLINED_RAC_WH_M,"Students disciplined for bullying or harassment on the basis of race,color or national origin: White Male",,
DI,SCH_HBDISCIPLINED_RAC_WH_F,"Students disciplined for bullying or harassment on the basis of race,color or national origin: White Female",,
DJ,SCH_HBDISCIPLINED_RAC_TR_M,"Students disciplined for bullying or harassment on the basis of race,color or national origin: Two or More Races Male",,
DK,SCH_HBDISCIPLINED_RAC_TR_F,"Students disciplined for bullying or harassment on the basis of race,color or national origin: Two or More Races Female",,
DL,TOT_HBDISCIPLINED_RAC_M,"Students disciplined for bullying or harassment on the basis of race,color or national origin: Calculated Male Total",,
DM,TOT_HBDISCIPLINED_RAC_F,"Students disciplined for bullying or harassment on the basis of race,color or national origin: Calculated Female Total",,
DN,SCH_HBDISCIPLINED_RAC_LEP_M,"Students disciplined for bullying or harassment on the basis of race,color or national origin: LEP Male",,
DO,SCH_HBDISCIPLINED_RAC_LEP_F,"Students disciplined for bullying or harassment on the basis of race,color or national origin: LEP Female",,
DP,SCH_HBDISCIPLINED_RAC_IDEA_M,"Students disciplined for bullying or harassment on the basis of race,color or national origin: IDEA Male",,
DQ,SCH_HBDISCIPLINED_RAC_IDEA_F,"Students disciplined for bullying or harassment on the basis of race,color or national origin: IDEA Female",,
DR,SCH_HBDISCIPLINED_RAC_504_M,"Students disciplined for bullying or harassment on the basis of race,color or national origin: Section 504 Only Male",,
DS,SCH_HBDISCIPLINED_RAC_504_F,"Students disciplined for bullying or harassment on the basis of race,color or national origin: Section 504 Only Female",,
DT,SCH_HBDISCIPLINED_DIS_HI_M,Students disciplined for bullying or harassment on the basis of disability: Hispanic Male,,
DU,SCH_HBDISCIPLINED_DIS_HI_F,Students disciplined for bullying or harassment on the basis of disability: Hispanic Female,,
DV,SCH_HBDISCIPLINED_DIS_AM_M,Students disciplined for bullying or harassment on the basis of disability: American Indian/Alaska Native Male,,
DW,SCH_HBDISCIPLINED_DIS_AM_F,Students disciplined for bullying or harassment on the basis of disability: American Indian/Alaska Native Female,,
DX,SCH_HBDISCIPLINED_DIS_AS_M,Students disciplined for bullying or harassment on the basis of disability: Asian Male,,
DY,SCH_HBDISCIPLINED_DIS_AS_F,Students disciplined for bullying or harassment on the basis of disability: Asian Female,,
DZ,SCH_HBDISCIPLINED_DIS_HP_M,Students disciplined for bullying or harassment on the basis of disability: Native Hawaiian/Pacific Islander Male,,
EA,SCH_HBDISCIPLINED_DIS_HP_F,Students disciplined for bullying or harassment on the basis of disability: Native Hawaiian/Pacific Islander Female,,
EB,SCH_HBDISCIPLINED_DIS_BL_M,Students disciplined for bullying or harassment on the basis of disability: Black Male,,
EC,SCH_HBDISCIPLINED_DIS_BL_F,Students disciplined for bullying or harassment on the basis of disability: Black Female,,
ED,SCH_HBDISCIPLINED_DIS_WH_M,Students disciplined for bullying or harassment on the basis of disability: White Male,,
EE,SCH_HBDISCIPLINED_DIS_WH_F,Students disciplined for bullying or harassment on the basis of disability: White Female,,
EF,SCH_HBDISCIPLINED_DIS_TR_M,Students disciplined for bullying or harassment on the basis of disability: Two or More Races Male,,
EG,SCH_HBDISCIPLINED_DIS_TR_F,Students disciplined for bullying or harassment on the basis of disability: Two or More Races Female,,
EH,TOT_HBDISCIPLINED_DIS_M,Students disciplined for bullying or harassment on the basis of disability: Calculated Male Total,,
EI,TOT_HBDISCIPLINED_DIS_F,Students disciplined for bullying or harassment on the basis of disability: Calculated Female Total,,
EJ,SCH_HBDISCIPLINED_DIS_LEP_M,Students disciplined for bullying or harassment on the basis of disability: LEP Male,,
EK,SCH_HBDISCIPLINED_DIS_LEP_F,Students disciplined for bullying or harassment on the basis of disability: LEP Female,,
EL,SCH_HBDISCIPLINED_DIS_IDEA_M,Students disciplined for bullying or harassment on the basis of disability: IDEA Male,,
EM,SCH_HBDISCIPLINED_DIS_IDEA_F,Students disciplined for bullying or harassment on the basis of disability: IDEA Female,,
EN,SCH_HBDISCIPLINED_DIS_504_M,Students disciplined for bullying or harassment on the basis of disability: Section 504 Only Male,,
EO,SCH_HBDISCIPLINED_DIS_504_F,Students disciplined for bullying or harassment on the basis of disability: Section 504 Only Female,,

Column Finder,Field Name,Field Description,,
A,LEA_STATE,District State Abbreviation,,
B,LEA_STATE_NAME,District State Name,,
C,LEAID,7 Digit LEAID District Identification Code,,
D,LEA_NAME,District Name,,
E,SCHID,5 Digit School Identification Code,,
F,SCH_NAME,School Name,,
G,COMBOKEY,7 Digit LEAID District Identification Code+5 Digit School Identification Code,,
H,JJ,"Juvenile Justice Facility: ""Yes"" indicates a long-term secure facility; ""No"" indicates not a JJ facility",,
I,SCH_IBENR_IND,International Baccalaureate Diploma Programme Indicator,,
J,SCH_IBENR_HI_M,International Baccalaureate Diploma Programme Student Enrollment: Hispanic Male,,
K,SCH_IBENR_HI_F,International Baccalaureate Diploma Programme Student Enrollment: Hispanic Female,,
L,SCH_IBENR_AM_M,International Baccalaureate Diploma Programme Student Enrollment: American Indian/Alaska Native Male,,
M,SCH_IBENR_AM_F,International Baccalaureate Diploma Programme Student Enrollment: American Indian/Alaska Native Female,,
N,SCH_IBENR_AS_M,International Baccalaureate Diploma Programme Student Enrollment: Asian Male,,
O,SCH_IBENR_AS_F,International Baccalaureate Diploma Programme Student Enrollment: Asian Female,,
P,SCH_IBENR_HP_M,International Baccalaureate Diploma Programme Student Enrollment: Native Hawaiian/Pacific Islander Male,,
Q,SCH_IBENR_HP_F,International Baccalaureate Diploma Programme Student Enrollment: Native Hawaiian/Pacific Islander Female,,
R,SCH_IBENR_BL_M,International Baccalaureate Diploma Programme Student Enrollment: Black Male,,
S,SCH_IBENR_BL_F,International Baccalaureate Diploma Programme Student Enrollment: Black Female,,
T,SCH_IBENR_WH_M,International Baccalaureate Diploma Programme Student Enrollment: White Male,,
U,SCH_IBENR_WH_F,International Baccalaureate Diploma Programme Student Enrollment: White Female,,
V,SCH_IBENR_TR_M,International Baccalaureate Diploma Programme Student Enrollment: Two or More Races Male,,
W,SCH_IBENR_TR_F,International Baccalaureate Diploma Programme Student Enrollment: Two or More Races Female,,
X,TOT_IBENR_M,International Baccalaureate Diploma Programme Student Enrollment: Calculated Male Total,,
Y,TOT_IBENR_F,International Baccalaureate Diploma Programme Student Enrollment: Calculated Female Total,,
Z,SCH_IBENR_LEP_M,International Baccalaureate Diploma Programme Student Enrollment: LEP Male,,
AA,SCH_IBENR_LEP_F,International Baccalaureate Diploma Programme Student Enrollment: LEP Female,,
AB,SCH_IBENR_IDEA_M,International Baccalaureate Diploma Programme Student Enrollment: IDEA Male,,
AC,SCH_IBENR_IDEA_F,International Baccalaureate Diploma Programme Student Enrollment: IDEA Female,,

Column Finder,Field Name,Field Description,,
A,LEA_STATE,District State Abbreviation,,
B,LEA_STATE_NAME,District State Name,,
C,LEAID,7 Digit LEAID District Identification Code,,
D,LEA_NAME,District Name,,
E,SCHID,5 Digit School Identification Code,,
F,SCH_NAME,School Name,,
G,COMBOKEY,7 Digit LEAID District Identification Code+5 Digit School Identification Code,,
H,JJ,"Juvenile Justice Facility: ""Yes"" indicates a long-term secure facility; ""No"" indicates not a JJ facility",,
I,SCH_JJTYPE,Justice Facility Type,,
J,SCH_JJSYDAYS,Days in Regular School Year at Justice Facility,,
K,SCH_JJHOURS,Justice Facility Educational Program Hours per Week,,
L,SCH_JJPART_LT15,Students who participated in credit granting educational program: Less than 15 days,,
M,SCH_JJPART_15T30,Students who participated in credit granting educational program: 15 days to 30 days,,
N,SCH_JJPART_31T90,Students who participated in credit granting educational program: 31 days to 90 days,,
O,SCH_JJPART_91T180,Students who participated in credit granting educational program: 91 days to 180 days,,
P,SCH_JJPART_OV180,Students who participated in credit granting educational program: More than 180 days,,
,,,,
  ,,,,

Column Finder,Field Name,Field Description,,
A,LEA_STATE,District State Abbreviation,,
B,LEA_STATE_NAME,District State Name,,
C,LEAID,7 Digit LEAID District Identification Code,,
D,LEA_NAME,District Name,,
E,SCHID,5 Digit School Identification Code,,
F,SCH_NAME,School Name,,
G,COMBOKEY,7 Digit LEAID District Identification Code+5 Digit School Identification Code,,
H,JJ,"Juvenile Justice Facility: ""Yes"" indicates a long-term secure facility; ""No"" indicates not a JJ facility",,
I,SCH_FIREARM_IND,Firearm Indicator: Has there been at least one incident at your school that involved a shooting (regardless of whether anyone was hurt)?,,
J,SCH_HOMICIDE_IND,"Homicide Indicator: Have any of your school’s students, faculty, or staff died as a result of a homicide committed at your school? ",,
K,SCH_OFFENSE_RAPE,Incidents of rape or attempted rape,,
L,SCH_OFFENSE_BATT,Incidents of sexual assault (other than rape),,
M,SCH_OFFENSE_ROBWW,Incidents of robbery with a weapon,,
N,SCH_OFFENSE_ROBWX,Incidents of robbery with a firearm or explosive device,,
O,SCH_OFFENSE_ROBWOW,Incidents of robbery without a weapon,,
P,SCH_OFFENSE_ATTWW,Incidents of physical attack or fight with a weapon,,
Q,SCH_OFFENSE_ATTWX,Incidents of physical attack or fight with a firearm or explosive device,,
R,SCH_OFFENSE_ATTWOW,Incidents of physical attack or fight without a weapon,,
S,SCH_OFFENSE_THRWW,Incidents of threats of physical attack with a weapon,,
T,SCH_OFFENSE_THRWX,Incidents of threats of physical attack with a firearm or explosive device,,
U,SCH_OFFENSE_THRWOW,Incidents of threats of physical attack without a weapon,,
V,SCH_OFFENSE_POSSWX,Incidents of possession of a firearm or explosive device,,
,,,,
,,,,
,, ,,
,,,,
,,,,
, ,,,

Column Finder,Field Name,Field Description,,
A,LEA_STATE,District State Abbreviation,,
B,LEA_STATE_NAME,District State Name,,
C,LEAID,7 Digit LEAID District Identification Code,,
D,LEA_NAME,District Name,,
E,SCHID,5 Digit School Identification Code,,
F,SCH_NAME,School Name,,
G,COMBOKEY,7 Digit LEAID District Identification Code+5 Digit School Identification Code,,
H,JJ,"Juvenile Justice Facility: ""Yes"" indicates a long-term secure facility; ""No"" indicates not a JJ facility",,
I,SCH_SCICLASSES_PHYS,Number of Physics Classes,,
J,SCH_SCICCERT_PHYS,Number of Physics Classes Taught by Teachers Certified in Science,,
K,SCH_SCIENR_PHYS_HI_M,Students Enrolled in Physics: Hispanic Male,,
L,SCH_SCIENR_PHYS_HI_F,Students Enrolled in Physics: Hispanic Female,,
M,SCH_SCIENR_PHYS_AM_M,Students Enrolled in Physics: American Indian/Alaska Native Male,,
N,SCH_SCIENR_PHYS_AM_F,Students Enrolled in Physics: American Indian/Alaska Native Female,,
O,SCH_SCIENR_PHYS_AS_M,Students Enrolled in Physics: Asian Male,,
P,SCH_SCIENR_PHYS_AS_F,Students Enrolled in Physics: Asian Female,,
Q,SCH_SCIENR_PHYS_HP_M,Students Enrolled in Physics: Native Hawaiian/Pacific Islander Male,,
R,SCH_SCIENR_PHYS_HP_F,Students Enrolled in Physics: Native Hawaiian/Pacific Islander Female,,
S,SCH_SCIENR_PHYS_BL_M,Students Enrolled in Physics: Black Male,,
T,SCH_SCIENR_PHYS_BL_F,Students Enrolled in Physics: Black Female,,
U,SCH_SCIENR_PHYS_WH_M,Students Enrolled in Physics: White Male,,
V,SCH_SCIENR_PHYS_WH_F,Students Enrolled in Physics: White Female,,
W,SCH_SCIENR_PHYS_TR_M,Students Enrolled in Physics: Two or More Races Male,,
X,SCH_SCIENR_PHYS_TR_F,Students Enrolled in Physics: Two or More Races Female,,
Y,TOT_SCIENR_PHYS_M,Students Enrolled in Physics: Calculated Male Total,,
Z,TOT_SCIENR_PHYS_F,Students Enrolled in Physics: Calculated Female Total,,
AA,SCH_SCIENR_PHYS_LEP_M,Students Enrolled in Physics: LEP Male,,
AB,SCH_SCIENR_PHYS_LEP_F,Students Enrolled in Physics: LEP Female,,
AC,SCH_SCIENR_PHYS_IDEA_M,Students Enrolled in Physics: IDEA Male,,
AD,SCH_SCIENR_PHYS_IDEA_F,Students Enrolled in Physics: IDEA Female,,

Column Finder,Field Name,Field Description,,
A,LEA_STATE,District State Abbreviation,,
B,LEA_STATE_NAME,District State Name,,
C,LEAID,7 Digit LEAID District Identification Code,,
D,LEA_NAME,District Name,,
E,SCHID,5 Digit School Identification Code,,
F,SCH_NAME,School Name,,
G,COMBOKEY,7 Digit LEAID District Identification Code+5 Digit School Identification Code,,
H,JJ,"Juvenile Justice Facility: ""Yes"" indicates a long-term secure facility; ""No"" indicates not a JJ facility",,
I,SCH_DISCWODIS_REF_HI_M,Students without disabilities who were referred to a law enforcement agency or official: Hispanic Male,,
J,SCH_DISCWODIS_REF_HI_F,Students without disabilities who were referred to a law enforcement agency or official: Hispanic Female,,
K,SCH_DISCWODIS_REF_AM_M,Students without disabilities who were referred to a law enforcement agency or official: American Indian/Alaska Native Male,,
L,SCH_DISCWODIS_REF_AM_F,Students without disabilities who were referred to a law enforcement agency or official: American Indian/Alaska Native Female,,
M,SCH_DISCWODIS_REF_AS_M,Students without disabilities who were referred to a law enforcement agency or official: Asian Male,,
N,SCH_DISCWODIS_REF_AS_F,Students without disabilities who were referred to a law enforcement agency or official: Asian Female,,
O,SCH_DISCWODIS_REF_HP_M,Students without disabilities who were referred to a law enforcement agency or official: Native Hawaiian/Pacific Islander Male,,
P,SCH_DISCWODIS_REF_HP_F,Students without disabilities who were referred to a law enforcement agency or official: Native Hawaiian/Pacific Islander Female,,
Q,SCH_DISCWODIS_REF_BL_M,Students without disabilities who were referred to a law enforcement agency or official: Black Male,,
R,SCH_DISCWODIS_REF_BL_F,Students without disabilities who were referred to a law enforcement agency or official: Black Female,,
S,SCH_DISCWODIS_REF_WH_M,Students without disabilities who were referred to a law enforcement agency or official: White Male,,
T,SCH_DISCWODIS_REF_WH_F,Students without disabilities who were referred to a law enforcement agency or official: White Female,,
U,SCH_DISCWODIS_REF_TR_M,Students without disabilities who were referred to a law enforcement agency or official: Two or More Races Male,,
V,SCH_DISCWODIS_REF_TR_F,Students without disabilities who were referred to a law enforcement agency or official: Two or More Races Female,,
W,TOT_DISCWODIS_REF_M,Total Number of Students without disabilities who were referred to a law enforcement agency or official: Calculated Male Total,,
X,TOT_DISCWODIS_REF_F,Total Number of Students without disabilities who were referred to a law enforcement agency or official: Calculated Female Total,,
Y,SCH_DISCWODIS_REF_LEP_M,Students without disabilities who were referred to a law enforcement agency or official: LEP Male,,
Z,SCH_DISCWODIS_REF_LEP_F,Students without disabilities who were referred to a law enforcement agency or official: LEP Female,,
AA,SCH_DISCWDIS_REF_IDEA_HI_M,Students with disabilities who were referred to a law enforcement agency or official: IDEA Hispanic Male,,
AB,SCH_DISCWDIS_REF_IDEA_HI_F,Students with disabilities who were referred to a law enforcement agency or official: IDEA Hispanic Female,,
AC,SCH_DISCWDIS_REF_IDEA_AM_M,Students with disabilities who were referred to a law enforcement agency or official: IDEA American Indian/Alaska Native Male,,
AD,SCH_DISCWDIS_REF_IDEA_AM_F,Students with disabilities who were referred to a law enforcement agency or official: IDEA American Indian/Alaska Native Female,,
AE,SCH_DISCWDIS_REF_IDEA_AS_M,Students with disabilities who were referred to a law enforcement agency or official: IDEA Asian Male,,
AF,SCH_DISCWDIS_REF_IDEA_AS_F,Students with disabilities who were referred to a law enforcement agency or official: IDEA Asian Female,,
AG,SCH_DISCWDIS_REF_IDEA_HP_M,Students with disabilities who were referred to a law enforcement agency or official: IDEA Native Hawaiian/Pacific Islander Male,,
AH,SCH_DISCWDIS_REF_IDEA_HP_F,Students with disabilities who were referred to a law enforcement agency or official: IDEA Native Hawaiian/Pacific Islander Female,,
AI,SCH_DISCWDIS_REF_IDEA_BL_M,Students with disabilities who were referred to a law enforcement agency or official: IDEA Black Male,,
AJ,SCH_DISCWDIS_REF_IDEA_BL_F,Students with disabilities who were referred to a law enforcement agency or official: IDEA Black Female,,
AK,SCH_DISCWDIS_REF_IDEA_WH_M,Students with disabilities who were referred to a law enforcement agency or official: IDEA White Male,,
AL,SCH_DISCWDIS_REF_IDEA_WH_F,Students with disabilities who were referred to a law enforcement agency or official: IDEA White Female,,
AM,SCH_DISCWDIS_REF_IDEA_TR_M,Students with disabilities who were referred to a law enforcement agency or official: IDEA Two or More Races Male,,
AN,SCH_DISCWDIS_REF_IDEA_TR_F,Students with disabilities who were referred to a law enforcement agency or official: IDEA Two or More Races Female,,
AO,TOT_DISCWDIS_REF_IDEA_M,Total Number of Students with Disabilities who were referred to a law enforcement agency or official: Calculated IDEA Male Total,,
AP,TOT_DISCWDIS_REF_IDEA_F,Total Number of Students with Disabilities who were referred to a law enforcement agency or official: Calculated IDEA Female Total,,
AQ,SCH_DISCWDIS_REF_LEP_M,Students with disabilities who were referred to a law enforcement agency or official: LEP Male,,
AR,SCH_DISCWDIS_REF_LEP_F,Students with disabilities who were referred to a law enforcement agency or official: LEP Female,,
AS,SCH_DISCWDIS_REF_504_M,Students with disabilities who were referred to a law enforcement agency or official: Section 504 Only Male,,
AT,SCH_DISCWDIS_REF_504_F,Students with disabilities who were referred to a law enforcement agency or official: Section 504 Only Female,,
AU,SCH_DISCWODIS_ARR_HI_M,Students without disabilities who received a school-related arrest: Hispanic Male,,
AV,SCH_DISCWODIS_ARR_HI_F,Students without disabilities who received a school-related arrest: Hispanic Female,,
AW,SCH_DISCWODIS_ARR_AM_M,Students without disabilities who received a school-related arrest: American Indian/Alaska Native Male,,
AX,SCH_DISCWODIS_ARR_AM_F,Students without disabilities who received a school-related arrest: American Indian/Alaska Native Female,,
AY,SCH_DISCWODIS_ARR_AS_M,Students without disabilities who received a school-related arrest: Asian Male,,
AZ,SCH_DISCWODIS_ARR_AS_F,Students without disabilities who received a school-related arrest: Asian Female,,
BA,SCH_DISCWODIS_ARR_HP_M,Students without disabilities who received a school-related arrest: Native Hawaiian/Pacific Islander Male,,
BB,SCH_DISCWODIS_ARR_HP_F,Students without disabilities who received a school-related arrest: Native Hawaiian/Pacific Islander Female,,
BC,SCH_DISCWODIS_ARR_BL_M,Students without disabilities who received a school-related arrest: Black Male,,
BD,SCH_DISCWODIS_ARR_BL_F,Students without disabilities who received a school-related arrest: Black Female,,
BE,SCH_DISCWODIS_ARR_WH_M,Students without disabilities who received a school-related arrest: White Male,,
BF,SCH_DISCWODIS_ARR_WH_F,Students without disabilities who received a school-related arrest: White Female,,
BG,SCH_DISCWODIS_ARR_TR_M,Students without disabilities who received a school-related arrest: Two or More Races Male,,
BH,SCH_DISCWODIS_ARR_TR_F,Students without disabilities who received a school-related arrest: Two or More Races Female,,
BI,TOT_DISCWODIS_ARR_M,Total Number of Students without disabilities who received a school-related arrest: Calculated Male Total,,
BJ,TOT_DISCWODIS_ARR_F,Total Number of Students without disabilities who received a school-related arrest: Calculated Female Total,,
BK,SCH_DISCWODIS_ARR_LEP_M,Students without disabilities who received a school-related arrest: LEP Male,,
BL,SCH_DISCWODIS_ARR_LEP_F,Students without disabilities who received a school-related arrest: LEP Female,,
BM,SCH_DISCWDIS_ARR_IDEA_HI_M,Students with disabilities who received a school-related arrest: IDEA Hispanic Male,,
BN,SCH_DISCWDIS_ARR_IDEA_HI_F,Students with disabilities who received a school-related arrest: IDEA Hispanic Female,,
BO,SCH_DISCWDIS_ARR_IDEA_AM_M,Students with disabilities who received a school-related arrest: IDEA American Indian/Alaska Native Male,,
BP,SCH_DISCWDIS_ARR_IDEA_AM_F,Students with disabilities who received a school-related arrest: IDEA American Indian/Alaska Native Female,,
BQ,SCH_DISCWDIS_ARR_IDEA_AS_M,Students with disabilities who received a school-related arrest: IDEA Asian Male,,
BR,SCH_DISCWDIS_ARR_IDEA_AS_F,Students with disabilities who received a school-related arrest: IDEA Asian Female,,
BS,SCH_DISCWDIS_ARR_IDEA_HP_M,Students with disabilities who received a school-related arrest: IDEA Native Hawaiian/Pacific Islander Male,,
BT,SCH_DISCWDIS_ARR_IDEA_HP_F,Students with disabilities who received a school-related arrest: IDEA Native Hawaiian/Pacific Islander Female,,
BU,SCH_DISCWDIS_ARR_IDEA_BL_M,Students with disabilities who received a school-related arrest: IDEA Black Male,,
BV,SCH_DISCWDIS_ARR_IDEA_BL_F,Students with disabilities who received a school-related arrest: IDEA Black Female,,
BW,SCH_DISCWDIS_ARR_IDEA_WH_M,Students with disabilities who received a school-related arrest: IDEA White Male,,
BX,SCH_DISCWDIS_ARR_IDEA_WH_F,Students with disabilities who received a school-related arrest: IDEA White Female,,
BY,SCH_DISCWDIS_ARR_IDEA_TR_M,Students with disabilities who received a school-related arrest: IDEA Two or More Races Male,,
BZ,SCH_DISCWDIS_ARR_IDEA_TR_F,Students with disabilities who received a school-related arrest: IDEA Two or More Races Female,,
CA,TOT_DISCWDIS_ARR_IDEA_M,Total Number of Students with disabilities who received a school-related arrest: Calculated IDEA Male Total,,
CB,TOT_DISCWDIS_ARR_IDEA_F,Total Number of Students with disabilities who received a school-related arrest: Calculated IDEA Female Total,,
CC,SCH_DISCWDIS_ARR_LEP_M,Students with disabilities who received a school-related arrest: LEP Male,,
CD,SCH_DISCWDIS_ARR_LEP_F,Students with disabilities who received a school-related arrest: LEP Female,,
CE,SCH_DISCWDIS_ARR_504_M,Students with disabilities who received a school-related arrest: Section 504 Only Male,,
CF,SCH_DISCWDIS_ARR_504_F,Students with disabilities who received a school-related arrest: Section 504 Only Female,,
,,,,
,,,,
,,,,
,,,,
,,,,
, ,,,

Column Finder,Field Name,Field Description,,,,,,,,,,,,,,
A,LEA_STATE,District State Abbreviation,,,,,,,,,,,,,,
B,LEA_STATE_NAME,District State Name,,,,,,,,,,,,,,
C,LEAID,7 Digit LEAID District Identification Code,,,,,,,,,,,,,,
D,LEA_NAME,District Name,,,,,,,,,,,,,,
E,SCHID,5 Digit School Identification Code,,,,,,,,,,,,,,
F,SCH_NAME,School Name,,,,,,,,,,,,,,
G,COMBOKEY,7 Digit LEAID District Identification Code+5 Digit School Identification Code,,,,,,,,,,,,,,
H,JJ,"Juvenile Justice Facility: ""Yes"" indicates a long-term secure facility; ""No"" indicates not a JJ facility",,,,,,,,,,,,,,
I,SCH_RS_NONIDEA_MECH_HI_M,Non-IDEA students subjected to mechanical restraint: Hispanic Male,,,,,,,,,,,,,,
J,SCH_RS_NONIDEA_MECH_HI_F,Non-IDEA students subjected to mechanical restraint: Hispanic Female,,,,,,,,,,,,,,
K,SCH_RS_NONIDEA_MECH_AM_M,Non-IDEA students subjected to mechanical restraint: American Indian/Alaska Native Male,,,,,,,,,,,,,,
L,SCH_RS_NONIDEA_MECH_AM_F,Non-IDEA students subjected to mechanical restraint: American Indian/Alaska Native Female,,,,,,,,,,,,,,
M,SCH_RS_NONIDEA_MECH_AS_M,Non-IDEA students subjected to mechanical restraint: Asian Male,,,,,,,,,,,,,,
N,SCH_RS_NONIDEA_MECH_AS_F,Non-IDEA students subjected to mechanical restraint: Asian Female,,,,,,,,,,,,,,
O,SCH_RS_NONIDEA_MECH_HP_M,Non-IDEA students subjected to mechanical restraint: Native Hawaiian/Pacific Islander Male,,,,,,,,,,,,,,
P,SCH_RS_NONIDEA_MECH_HP_F,Non-IDEA students subjected to mechanical restraint: Native Hawaiian/Pacific Islander Female,,,,,,,,,,,,,,
Q,SCH_RS_NONIDEA_MECH_BL_M,Non-IDEA students subjected to mechanical restraint: Black Male,,,,,,,,,,,,,,
R,SCH_RS_NONIDEA_MECH_BL_F,Non-IDEA students subjected to mechanical restraint: Black Female,,,,,,,,,,,,,,
S,SCH_RS_NONIDEA_MECH_WH_M,Non-IDEA students subjected to mechanical restraint: White Male,,,,,,,,,,,,,,
T,SCH_RS_NONIDEA_MECH_WH_F,Non-IDEA students subjected to mechanical restraint: White Female,,,,,,,,,,,,,,
U,SCH_RS_NONIDEA_MECH_TR_M,Non-IDEA students subjected to mechanical restraint: Two or More Races Male,,,,,,,,,,,,,,
V,SCH_RS_NONIDEA_MECH_TR_F,Non-IDEA students subjected to mechanical restraint: Two or More Races Female,,,,,,,,,,,,,,
W,TOT_RS_NONIDEA_MECH_M,Total Number of Non-IDEA students subjected to mechanical restraint: Calculated Male Total,,,,,,,,,,,,,,
X,TOT_RS_NONIDEA_MECH_F,Total Number of Non-IDEA students subjected to mechanical restraint: Calculated Female Total,,,,,,,,,,,,,,
Y,SCH_RS_NONIDEA_MECH_LEP_M,Non-IDEA students subjected to mechanical restraint: LEP Male,,,,,,,,,,,,,,
Z,SCH_RS_NONIDEA_MECH_LEP_F,Non-IDEA students subjected to mechanical restraint: LEP Female,,,,,,,,,,,,,,
AA,SCH_RS_NONIDEA_MECH_504_M,Non-IDEA students subjected to mechanical restraint: Section 504 Only Male,,,,,,,,,,,,,,
AB,SCH_RS_NONIDEA_MECH_504_F,Non-IDEA students subjected to mechanical restraint: Section 504 Only Female,,,,,,,,,,,,,,
AC,SCH_RS_NONIDEA_PHYS_HI_M,Non-IDEA students subjected to physical restraint: Hispanic Male,,,,,,,,,,,,,,
AD,SCH_RS_NONIDEA_PHYS_HI_F,Non-IDEA students subjected to physical restraint: Hispanic Female,,,,,,,,,,,,,,
AE,SCH_RS_NONIDEA_PHYS_AM_M,Non-IDEA students subjected to physical restraint: American Indian/Alaska Native Male,,,,,,,,,,,,,,
AF,SCH_RS_NONIDEA_PHYS_AM_F,Non-IDEA students subjected to physical restraint: American Indian/Alaska Native Female,,,,,,,,,,,,,,
AG,SCH_RS_NONIDEA_PHYS_AS_M,Non-IDEA students subjected to physical restraint: Asian Male,,,,,,,,,,,,,,
